Entity,Code,Day,Cumulative excess deaths (central estimate),Total confirmed deaths due to COVID-19,"Cumulative excess deaths (95% CI, upper bound)","Cumulative excess deaths (95% CI, lower bound)"
Philippines,PHL,2021-12-13,235849.66,50341.0,235849.66,235849.66
Philippines,PHL,2021-12-14,,50351.0,,
Philippines,PHL,2021-12-15,,50449.0,,
Philippines,PHL,2021-12-16,,50496.0,,
Philippines,PHL,2021-12-17,,50570.0,,
Philippines,PHL,2021-12-18,,50675.0,,
Philippines,PHL,2021-12-19,,50739.0,,
Philippines,PHL,2021-12-20,236344.11,50784.0,236344.11,236344.11
Philippines,PHL,2021-12-21,,50784.0,,
Philippines,PHL,2021-12-22,,50916.0,,
Philippines,PHL,2021-12-23,,50981.0,,
Philippines,PHL,2021-12-24,,51050.0,,
Philippines,PHL,2021-12-25,,51187.0,,
Philippines,PHL,2021-12-26,,51200.0,,
Philippines,PHL,2021-12-27,236838.56,51211.0,236838.56,236838.56
Philippines,PHL,2021-12-28,,51213.0,,
Philippines,PHL,2021-12-29,,51241.0,,
Philippines,PHL,2021-12-30,,51373.0,,
Philippines,PHL,2021-12-31,,51504.0,,
Philippines,PHL,2022-01-01,,51545.0,,
Philippines,PHL,2022-01-02,,51570.0,,
Philippines,PHL,2022-01-03,239905.14,51586.0,239905.14,239905.14
Philippines,PHL,2022-01-04,,51604.0,,
Philippines,PHL,2022-01-05,,51662.0,,
Philippines,PHL,2022-01-06,,51743.0,,
Philippines,PHL,2022-01-07,,51871.0,,
Philippines,PHL,2022-01-08,,52135.0,,
Philippines,PHL,2022-01-09,,52150.0,,
Philippines,PHL,2022-01-10,242971.73,52293.0,242971.73,242971.73
Philippines,PHL,2022-01-11,,52511.0,,
Philippines,PHL,2022-01-12,,52654.0,,
Philippines,PHL,2022-01-13,,52736.0,,
Philippines,PHL,2022-01-14,,52815.0,,
Philippines,PHL,2022-01-15,,52858.0,,
Philippines,PHL,2022-01-16,,52907.0,,
Philippines,PHL,2022-01-17,246038.31,52929.0,246038.31,246038.31
Philippines,PHL,2022-01-18,,52962.0,,
Philippines,PHL,2022-01-19,,53044.0,,
Philippines,PHL,2022-01-20,,53153.0,,
Philippines,PHL,2022-01-21,,53309.0,,
Philippines,PHL,2022-01-22,,53406.0,,
Philippines,PHL,2022-01-23,,53472.0,,
Philippines,PHL,2022-01-24,249104.89,53519.0,249104.89,249104.89
Philippines,PHL,2022-01-25,,53598.0,,
Philippines,PHL,2022-01-26,,53664.0,,
Philippines,PHL,2022-01-27,,53736.0,,
Philippines,PHL,2022-01-28,,53801.0,,
Philippines,PHL,2022-01-29,,53871.0,,
Philippines,PHL,2022-01-30,,53891.0,,
Philippines,PHL,2022-01-31,252171.47,54003.0,252171.47,252171.47
Philippines,PHL,2022-02-01,,54054.0,,
Philippines,PHL,2022-02-02,,54097.0,,
Philippines,PHL,2022-02-03,,54168.0,,
Philippines,PHL,2022-02-04,,54214.0,,
Philippines,PHL,2022-02-05,,54214.0,,
Philippines,PHL,2022-02-06,,54526.0,,
Philippines,PHL,2022-02-07,253047.11,54538.0,253047.11,253047.11
Philippines,PHL,2022-02-08,,54621.0,,
Philippines,PHL,2022-02-09,,54690.0,,
Philippines,PHL,2022-02-10,,54783.0,,
Philippines,PHL,2022-02-11,,54854.0,,
Philippines,PHL,2022-02-12,,54930.0,,
Philippines,PHL,2022-02-13,,54930.0,,
Philippines,PHL,2022-02-14,253922.73,55094.0,253922.73,253922.73
Philippines,PHL,2022-02-15,,55146.0,,
Philippines,PHL,2022-02-16,,55223.0,,
Philippines,PHL,2022-02-17,,55330.0,,
Philippines,PHL,2022-02-18,,55409.0,,
Philippines,PHL,2022-02-19,,55607.0,,
Philippines,PHL,2022-02-20,,55684.0,,
Philippines,PHL,2022-02-21,254798.36,55763.0,254798.36,254798.36
Philippines,PHL,2022-02-22,,55776.0,,
Philippines,PHL,2022-02-23,,55977.0,,
Philippines,PHL,2022-02-24,,56165.0,,
Philippines,PHL,2022-02-25,,56224.0,,
Philippines,PHL,2022-02-26,,56351.0,,
Philippines,PHL,2022-02-27,,56401.0,,
Philippines,PHL,2022-02-28,255673.98,56451.0,255673.98,255673.98
Philippines,PHL,2022-03-01,,56451.0,,
Philippines,PHL,2022-03-02,,56504.0,,
Philippines,PHL,2022-03-03,,56538.0,,
Philippines,PHL,2022-03-04,,56770.0,,
Philippines,PHL,2022-03-05,,56879.0,,
Philippines,PHL,2022-03-06,,57023.0,,
Philippines,PHL,2022-03-07,255573.95,57066.0,255573.95,255573.95
Philippines,PHL,2022-03-08,,57072.0,,
Philippines,PHL,2022-03-09,,57182.0,,
Philippines,PHL,2022-03-10,,57258.0,,
Philippines,PHL,2022-03-11,,57258.0,,
Philippines,PHL,2022-03-12,,57441.0,,
Philippines,PHL,2022-03-13,,57610.0,,
Philippines,PHL,2022-03-14,255473.9,57625.0,255473.9,255473.9
Philippines,PHL,2022-03-15,,57625.0,,
Philippines,PHL,2022-03-16,,57735.0,,
Philippines,PHL,2022-03-17,,57880.0,,
Philippines,PHL,2022-03-18,,57880.0,,
Philippines,PHL,2022-03-19,,58023.0,,
Philippines,PHL,2022-03-20,,58263.0,,
Philippines,PHL,2022-03-21,255373.86,58276.0,255373.86,255373.86
Philippines,PHL,2022-03-22,,58281.0,,
Philippines,PHL,2022-03-23,,58563.0,,
Philippines,PHL,2022-03-24,,58771.0,,
Philippines,PHL,2022-03-25,,58771.0,,
Philippines,PHL,2022-03-26,,58884.0,,
Philippines,PHL,2022-03-27,,59015.0,,
Philippines,PHL,2022-03-28,255273.83,59030.0,255273.83,255273.83
Philippines,PHL,2022-03-29,,59038.0,,
Philippines,PHL,2022-03-30,,59125.0,,
Philippines,PHL,2022-03-31,,59249.0,,
Philippines,PHL,2022-04-01,,59324.0,,
Philippines,PHL,2022-04-02,,59324.0,,
Philippines,PHL,2022-04-03,,59343.0,,
Philippines,PHL,2022-04-04,254968.83,59365.0,254968.83,254968.83
Philippines,PHL,2022-04-05,,59370.0,,
Philippines,PHL,2022-04-06,,59422.0,,
Philippines,PHL,2022-04-07,,59591.0,,
Philippines,PHL,2022-04-08,,59591.0,,
Philippines,PHL,2022-04-09,,59730.0,,
Philippines,PHL,2022-04-10,,59769.0,,
Philippines,PHL,2022-04-11,254663.84,59777.0,254663.84,254663.84
Philippines,PHL,2022-04-12,,59778.0,,
Philippines,PHL,2022-04-13,,59891.0,,
Philippines,PHL,2022-04-14,,59932.0,,
Philippines,PHL,2022-04-15,,59932.0,,
Philippines,PHL,2022-04-16,,59964.0,,
Philippines,PHL,2022-04-17,,59969.0,,
Philippines,PHL,2022-04-18,254358.86,59976.0,254358.86,254358.86
Philippines,PHL,2022-04-19,,59982.0,,
Philippines,PHL,2022-04-20,,59990.0,,
Philippines,PHL,2022-04-21,,60056.0,,
Philippines,PHL,2022-04-22,,60056.0,,
Philippines,PHL,2022-04-23,,60179.0,,
Philippines,PHL,2022-04-24,,60182.0,,
Philippines,PHL,2022-04-25,254053.88,60194.0,254053.88,254053.88
Philippines,PHL,2022-04-26,,60195.0,,
Philippines,PHL,2022-04-27,,60215.0,,
Philippines,PHL,2022-04-28,,60267.0,,
Philippines,PHL,2022-04-29,,60267.0,,
Philippines,PHL,2022-04-30,,60341.0,,
Philippines,PHL,2022-05-01,,60397.0,,
Philippines,PHL,2022-05-02,254128.11,60410.0,254128.11,254128.11
Philippines,PHL,2022-05-03,,60412.0,,
Philippines,PHL,2022-05-04,,60439.0,,
Philippines,PHL,2022-05-05,,60439.0,,
Philippines,PHL,2022-05-06,,60439.0,,
Philippines,PHL,2022-05-07,,60439.0,,
Philippines,PHL,2022-05-08,,60439.0,,
Philippines,PHL,2022-05-09,254202.34,60439.0,254202.34,254202.34
Philippines,PHL,2022-05-10,,60439.0,,
Philippines,PHL,2022-05-11,,60439.0,,
Philippines,PHL,2022-05-12,,60452.0,,
Philippines,PHL,2022-05-13,,60452.0,,
Philippines,PHL,2022-05-14,,60452.0,,
Philippines,PHL,2022-05-15,,60452.0,,
Philippines,PHL,2022-05-16,254276.58,60452.0,254276.58,254276.58
Philippines,PHL,2022-05-17,,60452.0,,
Philippines,PHL,2022-05-18,,60452.0,,
Philippines,PHL,2022-05-19,,60452.0,,
Philippines,PHL,2022-05-20,,60452.0,,
Philippines,PHL,2022-05-21,,60455.0,,
Philippines,PHL,2022-05-22,,60455.0,,
Philippines,PHL,2022-05-23,254350.81,60455.0,254350.81,254350.81
Philippines,PHL,2022-05-24,,60455.0,,
Philippines,PHL,2022-05-25,,60455.0,,
Philippines,PHL,2022-05-26,,60455.0,,
Philippines,PHL,2022-05-27,,60455.0,,
Philippines,PHL,2022-05-28,,60455.0,,
Philippines,PHL,2022-05-29,,60455.0,,
Philippines,PHL,2022-05-30,254425.05,60455.0,254425.05,254425.05
Philippines,PHL,2022-05-31,,60455.0,,
Philippines,PHL,2022-06-01,,60455.0,,
Philippines,PHL,2022-06-02,,60455.0,,
Philippines,PHL,2022-06-03,,60456.0,,
Philippines,PHL,2022-06-04,,60456.0,,
Philippines,PHL,2022-06-05,,60456.0,,
Philippines,PHL,2022-06-06,254778.48,60456.0,254778.48,254778.48
Philippines,PHL,2022-06-07,,60456.0,,
Philippines,PHL,2022-06-08,,60456.0,,
Philippines,PHL,2022-06-09,,60456.0,,
Philippines,PHL,2022-06-10,,60456.0,,
Philippines,PHL,2022-06-11,,60461.0,,
Philippines,PHL,2022-06-12,,60461.0,,
Philippines,PHL,2022-06-13,255131.92,60461.0,255131.92,255131.92
Philippines,PHL,2022-06-14,,60461.0,,
Philippines,PHL,2022-06-15,,60461.0,,
Philippines,PHL,2022-06-16,,60461.0,,
Philippines,PHL,2022-06-17,,60461.0,,
Philippines,PHL,2022-06-18,,60467.0,,
Philippines,PHL,2022-06-19,,60467.0,,
Philippines,PHL,2022-06-20,255485.36,60476.0,255485.36,255485.36
Philippines,PHL,2022-06-21,,60484.0,,
Philippines,PHL,2022-06-22,,60495.0,,
Philippines,PHL,2022-06-23,,60495.0,,
Philippines,PHL,2022-06-24,,60495.0,,
Philippines,PHL,2022-06-25,,60518.0,,
Philippines,PHL,2022-06-26,,60518.0,,
Philippines,PHL,2022-06-27,255838.78,60531.0,255838.78,255838.78
Philippines,PHL,2022-06-28,,60542.0,,
Philippines,PHL,2022-06-29,,60555.0,,
Philippines,PHL,2022-06-30,,60555.0,,
Philippines,PHL,2022-07-01,,60555.0,,
Philippines,PHL,2022-07-02,,60555.0,,
Philippines,PHL,2022-07-03,,60602.0,,
Philippines,PHL,2022-07-04,256492.89,60610.0,256492.89,256492.89
Philippines,PHL,2022-07-05,,60622.0,,
Philippines,PHL,2022-07-06,,60625.0,,
Philippines,PHL,2022-07-07,,60625.0,,
Philippines,PHL,2022-07-08,,60640.0,,
Philippines,PHL,2022-07-09,,60640.0,,
Philippines,PHL,2022-07-10,,60640.0,,
Philippines,PHL,2022-07-11,257147.0,60640.0,257147.0,257147.0
Philippines,PHL,2022-07-12,,60640.0,,
Philippines,PHL,2022-07-13,,60641.0,,
Philippines,PHL,2022-07-14,,60641.0,,
Philippines,PHL,2022-07-15,,60641.0,,
Philippines,PHL,2022-07-16,,60641.0,,
Philippines,PHL,2022-07-17,,60641.0,,
Philippines,PHL,2022-07-18,257801.11,60641.0,257801.11,257801.11
Philippines,PHL,2022-07-19,,60641.0,,
Philippines,PHL,2022-07-20,,60641.0,,
Philippines,PHL,2022-07-21,,60641.0,,
Philippines,PHL,2022-07-22,,60641.0,,
Philippines,PHL,2022-07-23,,60683.0,,
Philippines,PHL,2022-07-24,,60694.0,,
Philippines,PHL,2022-07-25,258455.22,60694.0,258455.22,258455.22
Philippines,PHL,2022-07-26,,60694.0,,
Philippines,PHL,2022-07-27,,60704.0,,
Philippines,PHL,2022-07-28,,60704.0,,
Philippines,PHL,2022-07-29,,60704.0,,
Philippines,PHL,2022-07-30,,60727.0,,
Philippines,PHL,2022-07-31,,60737.0,,
Philippines,PHL,2022-08-01,259577.02,60749.0,259577.02,259577.02
Philippines,PHL,2022-08-02,,60762.0,,
Philippines,PHL,2022-08-03,,60773.0,,
Philippines,PHL,2022-08-04,,60807.0,,
Philippines,PHL,2022-08-05,,60807.0,,
Philippines,PHL,2022-08-06,,60807.0,,
Philippines,PHL,2022-08-07,,60837.0,,
Philippines,PHL,2022-08-08,260698.81,60864.0,260698.81,260698.81
Philippines,PHL,2022-08-09,,60889.0,,
Philippines,PHL,2022-08-10,,60916.0,,
Philippines,PHL,2022-08-11,,60916.0,,
Philippines,PHL,2022-08-12,,60916.0,,
Philippines,PHL,2022-08-13,,61036.0,,
Philippines,PHL,2022-08-14,,61078.0,,
Philippines,PHL,2022-08-15,261820.61,61127.0,261820.61,261820.61
Philippines,PHL,2022-08-16,,61173.0,,
Philippines,PHL,2022-08-17,,61221.0,,
Philippines,PHL,2022-08-18,,61221.0,,
Philippines,PHL,2022-08-19,,61357.0,,
Philippines,PHL,2022-08-20,,61357.0,,
Philippines,PHL,2022-08-21,,61386.0,,
Philippines,PHL,2022-08-22,262942.4,61426.0,262942.4,262942.4
Philippines,PHL,2022-08-23,,61476.0,,
Philippines,PHL,2022-08-24,,61519.0,,
Philippines,PHL,2022-08-25,,61519.0,,
Philippines,PHL,2022-08-26,,61519.0,,
Philippines,PHL,2022-08-27,,61667.0,,
Philippines,PHL,2022-08-28,,61720.0,,
Philippines,PHL,2022-08-29,264064.2,61773.0,264064.2,264064.2
Philippines,PHL,2022-08-30,,61814.0,,
Philippines,PHL,2022-08-31,,61864.0,,
Philippines,PHL,2022-09-01,,61864.0,,
Philippines,PHL,2022-09-02,,61864.0,,
Philippines,PHL,2022-09-03,,62011.0,,
Philippines,PHL,2022-09-04,,62062.0,,
Philippines,PHL,2022-09-05,264750.3,62118.0,264750.3,264750.3
Philippines,PHL,2022-09-06,,62167.0,,
Philippines,PHL,2022-09-07,,62206.0,,
Philippines,PHL,2022-09-08,,62304.0,,
Philippines,PHL,2022-09-09,,62304.0,,
Philippines,PHL,2022-09-10,,62304.0,,
Philippines,PHL,2022-09-11,,62342.0,,
Philippines,PHL,2022-09-12,265436.44,62382.0,265436.44,265436.44
Philippines,PHL,2022-09-13,,62416.0,,
Philippines,PHL,2022-09-14,,62447.0,,
Philippines,PHL,2022-09-15,,62447.0,,
Philippines,PHL,2022-09-16,,62447.0,,
Philippines,PHL,2022-09-17,,62549.0,,
Philippines,PHL,2022-09-18,,62587.0,,
Philippines,PHL,2022-09-19,266122.56,62620.0,266122.56,266122.56
Philippines,PHL,2022-09-20,,62657.0,,
Philippines,PHL,2022-09-21,,62695.0,,
Philippines,PHL,2022-09-22,,62695.0,,
Philippines,PHL,2022-09-23,,62695.0,,
Philippines,PHL,2022-09-24,,62790.0,,
Philippines,PHL,2022-09-25,,62819.0,,
Philippines,PHL,2022-09-26,266808.7,62849.0,266808.7,266808.7
Philippines,PHL,2022-09-27,,62882.0,,
Philippines,PHL,2022-09-28,,62916.0,,
Philippines,PHL,2022-09-29,,62916.0,,
Philippines,PHL,2022-09-30,,62916.0,,
Philippines,PHL,2022-10-01,,63013.0,,
Philippines,PHL,2022-10-02,,63042.0,,
Philippines,PHL,2022-10-03,267151.25,63078.0,267151.25,267151.25
Philippines,PHL,2022-10-04,,63111.0,,
Philippines,PHL,2022-10-05,,63149.0,,
Philippines,PHL,2022-10-06,,63149.0,,
Philippines,PHL,2022-10-07,,63264.0,,
Philippines,PHL,2022-10-08,,63264.0,,
Philippines,PHL,2022-10-09,,63297.0,,
Philippines,PHL,2022-10-10,267493.84,63329.0,267493.84,267493.84
Philippines,PHL,2022-10-11,,63363.0,,
Philippines,PHL,2022-10-12,,63403.0,,
Philippines,PHL,2022-10-13,,63403.0,,
Philippines,PHL,2022-10-14,,63510.0,,
Philippines,PHL,2022-10-15,,63510.0,,
Philippines,PHL,2022-10-16,,63547.0,,
Philippines,PHL,2022-10-17,267836.44,63581.0,267836.44,267836.44
Philippines,PHL,2022-10-18,,63625.0,,
Philippines,PHL,2022-10-19,,63669.0,,
Philippines,PHL,2022-10-20,,63669.0,,
Philippines,PHL,2022-10-21,,63669.0,,
Philippines,PHL,2022-10-22,,63779.0,,
Philippines,PHL,2022-10-23,,63814.0,,
Philippines,PHL,2022-10-24,268179.0,63846.0,268179.0,268179.0
Philippines,PHL,2022-10-25,,63846.0,,
Philippines,PHL,2022-10-26,,63921.0,,
Philippines,PHL,2022-10-27,,63921.0,,
Philippines,PHL,2022-10-28,,63921.0,,
Philippines,PHL,2022-10-29,,64033.0,,
Philippines,PHL,2022-10-30,,64074.0,,
Philippines,PHL,2022-10-31,268521.6,64109.0,268521.6,268521.6
Philippines,PHL,2022-11-01,,64145.0,,
Philippines,PHL,2022-11-02,,64179.0,,
Philippines,PHL,2022-11-03,,64179.0,,
Philippines,PHL,2022-11-04,,64179.0,,
Philippines,PHL,2022-11-05,,64274.0,,
Philippines,PHL,2022-11-06,,64291.0,,
Philippines,PHL,2022-11-07,269091.8,64298.0,269091.8,269091.8
Philippines,PHL,2022-11-08,,64322.0,,
Philippines,PHL,2022-11-09,,64329.0,,
Philippines,PHL,2022-11-10,,64329.0,,
Philippines,PHL,2022-11-11,,64329.0,,
Philippines,PHL,2022-11-12,,64387.0,,
Philippines,PHL,2022-11-13,,64405.0,,
Philippines,PHL,2022-11-14,269662.0,64420.0,269662.0,269662.0
Philippines,PHL,2022-11-15,,64432.0,,
Philippines,PHL,2022-11-16,,64441.0,,
Philippines,PHL,2022-11-17,,64441.0,,
Philippines,PHL,2022-11-18,,64441.0,,
Philippines,PHL,2022-11-19,,64476.0,,
Philippines,PHL,2022-11-20,,64485.0,,
Philippines,PHL,2022-11-21,270232.2,64500.0,270232.2,270232.2
Philippines,PHL,2022-11-22,,64504.0,,
Philippines,PHL,2022-11-23,,64524.0,,
Philippines,PHL,2022-11-24,,64524.0,,
Philippines,PHL,2022-11-25,,64524.0,,
Philippines,PHL,2022-11-26,,64594.0,,
Philippines,PHL,2022-11-27,,64608.0,,
Philippines,PHL,2022-11-28,270802.4,64620.0,270802.4,270802.4
Philippines,PHL,2022-11-29,,64641.0,,
Philippines,PHL,2022-11-30,,64658.0,,
Philippines,PHL,2022-12-01,,64658.0,,
Philippines,PHL,2022-12-02,,64658.0,,
Philippines,PHL,2022-12-03,,64725.0,,
Philippines,PHL,2022-12-04,,64750.0,,
Philippines,PHL,2022-12-05,271582.9,64770.0,271582.9,271582.9
Philippines,PHL,2022-12-06,,64794.0,,
Philippines,PHL,2022-12-07,,64820.0,,
Philippines,PHL,2022-12-08,,64820.0,,
Philippines,PHL,2022-12-09,,64820.0,,
Philippines,PHL,2022-12-10,,64880.0,,
Philippines,PHL,2022-12-11,,64902.0,,
Philippines,PHL,2022-12-12,272363.44,64921.0,272363.44,272363.44
Philippines,PHL,2022-12-13,,64944.0,,
Philippines,PHL,2022-12-14,,64968.0,,
Philippines,PHL,2022-12-15,,64968.0,,
Philippines,PHL,2022-12-16,,65034.0,,
Philippines,PHL,2022-12-17,,65064.0,,
Philippines,PHL,2022-12-18,,65094.0,,
Philippines,PHL,2022-12-19,273143.94,65127.0,273143.94,273143.94
Philippines,PHL,2022-12-20,,65142.0,,
Philippines,PHL,2022-12-21,,65172.0,,
Philippines,PHL,2022-12-22,,65172.0,,
Philippines,PHL,2022-12-23,,65172.0,,
Philippines,PHL,2022-12-24,,65172.0,,
Philippines,PHL,2022-12-25,,65262.0,,
Philippines,PHL,2022-12-26,273924.44,65262.0,273924.44,273924.44
Philippines,PHL,2022-12-27,,65309.0,,
Philippines,PHL,2022-12-28,,65309.0,,
Philippines,PHL,2022-12-29,,65309.0,,
Philippines,PHL,2022-12-30,,65309.0,,
Philippines,PHL,2022-12-31,,65397.0,,
Philippines,PHL,2023-01-01,,65415.0,,
Philippines,PHL,2023-01-02,274606.03,65435.0,274606.03,274606.03
Philippines,PHL,2023-01-03,,65445.0,,
Philippines,PHL,2023-01-04,,65451.0,,
Philippines,PHL,2023-01-05,,65451.0,,
Philippines,PHL,2023-01-06,,65451.0,,
Philippines,PHL,2023-01-07,,65451.0,,
Philippines,PHL,2023-01-08,,65451.0,,
Philippines,PHL,2023-01-09,275287.6,65451.0,275287.6,275287.6
Philippines,PHL,2023-01-10,,65451.0,,
Philippines,PHL,2023-01-11,,65451.0,,
Philippines,PHL,2023-01-12,,65451.0,,
Philippines,PHL,2023-01-13,,65451.0,,
Philippines,PHL,2023-01-14,,65451.0,,
Philippines,PHL,2023-01-15,,65451.0,,
Philippines,PHL,2023-01-16,275969.2,65451.0,275969.2,275969.2
Philippines,PHL,2023-01-17,,65451.0,,
Philippines,PHL,2023-01-18,,65451.0,,
Philippines,PHL,2023-01-19,,65451.0,,
Philippines,PHL,2023-01-20,,65451.0,,
Philippines,PHL,2023-01-21,,65451.0,,
Philippines,PHL,2023-01-22,,65451.0,,
Philippines,PHL,2023-01-23,276650.75,65451.0,276650.75,276650.75
Philippines,PHL,2023-01-24,,65451.0,,
Philippines,PHL,2023-01-25,,65451.0,,
Philippines,PHL,2023-01-26,,65451.0,,
Philippines,PHL,2023-01-27,,65451.0,,
Philippines,PHL,2023-01-28,,65451.0,,
Philippines,PHL,2023-01-29,,65451.0,,
Philippines,PHL,2023-01-30,277332.34,65451.0,277332.34,277332.34
Philippines,PHL,2023-01-31,,65451.0,,
Philippines,PHL,2023-02-01,,65802.0,,
Philippines,PHL,2023-02-02,,65810.0,,
Philippines,PHL,2023-02-03,,65810.0,,
Philippines,PHL,2023-02-04,,65810.0,,
Philippines,PHL,2023-02-05,,65851.0,,
Philippines,PHL,2023-02-06,277937.6,65865.0,277937.6,277937.6
Philippines,PHL,2023-02-07,,65875.0,,
Philippines,PHL,2023-02-08,,65875.0,,
Philippines,PHL,2023-02-09,,65904.0,,
Philippines,PHL,2023-02-10,,65904.0,,
Philippines,PHL,2023-02-11,,65904.0,,
Philippines,PHL,2023-02-12,,65949.0,,
Philippines,PHL,2023-02-13,278542.84,65958.0,278542.84,278542.84
Philippines,PHL,2023-02-14,,65968.0,,
Philippines,PHL,2023-02-15,,65985.0,,
Philippines,PHL,2023-02-16,,65999.0,,
Philippines,PHL,2023-02-17,,65999.0,,
Philippines,PHL,2023-02-18,,65999.0,,
Philippines,PHL,2023-02-19,,66021.0,,
Philippines,PHL,2023-02-20,279148.1,66030.0,279148.1,279148.1
Philippines,PHL,2023-02-21,,66039.0,,
Philippines,PHL,2023-02-22,,66051.0,,
Philippines,PHL,2023-02-23,,66063.0,,
Philippines,PHL,2023-02-24,,66063.0,,
Philippines,PHL,2023-02-25,,66063.0,,
Philippines,PHL,2023-02-26,,66097.0,,
Philippines,PHL,2023-02-27,279753.38,66108.0,279753.38,279753.38
Philippines,PHL,2023-02-28,,66111.0,,
Philippines,PHL,2023-03-01,,66118.0,,
Philippines,PHL,2023-03-02,,66126.0,,
Philippines,PHL,2023-03-03,,66126.0,,
Philippines,PHL,2023-03-04,,66126.0,,
Philippines,PHL,2023-03-05,,66153.0,,
Philippines,PHL,2023-03-06,280598.75,66160.0,280598.75,280598.75
Philippines,PHL,2023-03-07,,66167.0,,
Philippines,PHL,2023-03-08,,66176.0,,
Philippines,PHL,2023-03-09,,66188.0,,
Philippines,PHL,2023-03-10,,66188.0,,
Philippines,PHL,2023-03-11,,66188.0,,
Philippines,PHL,2023-03-12,,66210.0,,
Philippines,PHL,2023-03-13,281444.12,66217.0,281444.12,281444.12
Philippines,PHL,2023-03-14,,66226.0,,
Philippines,PHL,2023-03-15,,66237.0,,
Philippines,PHL,2023-03-16,,66245.0,,
Philippines,PHL,2023-03-17,,66245.0,,
Philippines,PHL,2023-03-18,,66272.0,,
Philippines,PHL,2023-03-19,,66272.0,,
Philippines,PHL,2023-03-20,282289.5,66272.0,282289.5,282289.5
Philippines,PHL,2023-03-21,,66288.0,,
Philippines,PHL,2023-03-22,,66295.0,,
Philippines,PHL,2023-03-23,,66304.0,,
Philippines,PHL,2023-03-24,,66304.0,,
Philippines,PHL,2023-03-25,,66304.0,,
Philippines,PHL,2023-03-26,,66332.0,,
Philippines,PHL,2023-03-27,283134.84,66342.0,283134.84,283134.84
Philippines,PHL,2023-03-28,,66351.0,,
Philippines,PHL,2023-03-29,,66359.0,,
Philippines,PHL,2023-03-30,,66364.0,,
Philippines,PHL,2023-03-31,,66364.0,,
Philippines,PHL,2023-04-01,,66364.0,,
Philippines,PHL,2023-04-02,,66390.0,,
Philippines,PHL,2023-04-03,283749.0,66390.0,283749.0,283749.0
Philippines,PHL,2023-04-04,,66390.0,,
Philippines,PHL,2023-04-05,,66390.0,,
Philippines,PHL,2023-04-06,,66390.0,,
Philippines,PHL,2023-04-07,,66390.0,,
Philippines,PHL,2023-04-08,,66390.0,,
Philippines,PHL,2023-04-09,,66420.0,,
Philippines,PHL,2023-04-10,284363.12,66425.0,284363.12,284363.12
Philippines,PHL,2023-04-11,,66425.0,,
Philippines,PHL,2023-04-12,,66431.0,,
Philippines,PHL,2023-04-13,,66433.0,,
Philippines,PHL,2023-04-14,,66433.0,,
Philippines,PHL,2023-04-15,,66433.0,,
Philippines,PHL,2023-04-16,,66439.0,,
Philippines,PHL,2023-04-17,284977.25,66441.0,284977.25,284977.25
Philippines,PHL,2023-04-18,,66443.0,,
Philippines,PHL,2023-04-19,,66443.0,,
Philippines,PHL,2023-04-20,,66444.0,,
Philippines,PHL,2023-04-21,,66444.0,,
Philippines,PHL,2023-04-22,,66444.0,,
Philippines,PHL,2023-04-23,,66444.0,,
Philippines,PHL,2023-04-24,285591.38,66444.0,285591.38,285591.38
Philippines,PHL,2023-04-25,,66444.0,,
Philippines,PHL,2023-04-26,,66444.0,,
Philippines,PHL,2023-04-27,,66444.0,,
Philippines,PHL,2023-04-28,,66444.0,,
Philippines,PHL,2023-04-29,,66444.0,,
Philippines,PHL,2023-04-30,,66444.0,,
Philippines,PHL,2023-05-01,286523.62,66444.0,286523.62,286523.62
Philippines,PHL,2023-05-02,,66444.0,,
Philippines,PHL,2023-05-03,,66444.0,,
Philippines,PHL,2023-05-04,,66444.0,,
Philippines,PHL,2023-05-05,,66444.0,,
Philippines,PHL,2023-05-06,,66444.0,,
Philippines,PHL,2023-05-07,,66453.0,,
Philippines,PHL,2023-05-08,287455.9,66453.0,287455.9,287455.9
Philippines,PHL,2023-05-09,,66453.0,,
Philippines,PHL,2023-05-10,,66453.0,,
Philippines,PHL,2023-05-11,,66453.0,,
Philippines,PHL,2023-05-12,,66453.0,,
Philippines,PHL,2023-05-13,,66453.0,,
Philippines,PHL,2023-05-14,,66453.0,,
Philippines,PHL,2023-05-15,288388.16,66453.0,288388.16,288388.16
Philippines,PHL,2023-05-16,,66453.0,,
Philippines,PHL,2023-05-17,,66453.0,,
Philippines,PHL,2023-05-18,,66453.0,,
Philippines,PHL,2023-05-19,,66453.0,,
Philippines,PHL,2023-05-20,,66453.0,,
Philippines,PHL,2023-05-21,,66466.0,,
Philippines,PHL,2023-05-22,289320.4,66466.0,289320.4,289320.4
Philippines,PHL,2023-05-23,,66466.0,,
Philippines,PHL,2023-05-24,,66466.0,,
Philippines,PHL,2023-05-25,,66466.0,,
Philippines,PHL,2023-05-26,,66466.0,,
Philippines,PHL,2023-05-27,,66466.0,,
Philippines,PHL,2023-05-28,,66466.0,,
Philippines,PHL,2023-05-29,290252.7,66466.0,290252.7,290252.7
Philippines,PHL,2023-05-30,,66466.0,,
Philippines,PHL,2023-05-31,,66466.0,,
Philippines,PHL,2023-06-01,,66466.0,,
Philippines,PHL,2023-06-02,,66476.0,,
Philippines,PHL,2023-06-03,,66476.0,,
Philippines,PHL,2023-06-04,,66476.0,,
Philippines,PHL,2023-06-05,291502.12,66481.0,291502.12,291502.12
