Entity,Code,Day,Weekly cases
Mexico,MEX,2023-01-07,31831
Mexico,MEX,2023-01-08,31932
Mexico,MEX,2023-01-09,32165
Mexico,MEX,2023-01-10,32723
Mexico,MEX,2023-01-11,33129
Mexico,MEX,2023-01-12,32559
Mexico,MEX,2023-01-13,31456
Mexico,MEX,2023-01-14,30483
Mexico,MEX,2023-01-15,29637
Mexico,MEX,2023-01-16,29345
Mexico,MEX,2023-01-17,29060
Mexico,MEX,2023-01-18,27696
Mexico,MEX,2023-01-19,26662
Mexico,MEX,2023-01-20,26094
Mexico,MEX,2023-01-21,25673
Mexico,MEX,2023-01-22,25514
Mexico,MEX,2023-01-23,25483
Mexico,MEX,2023-01-24,25357
Mexico,MEX,2023-01-25,25267
Mexico,MEX,2023-01-26,25051
Mexico,MEX,2023-01-27,24584
Mexico,MEX,2023-01-28,24269
Mexico,MEX,2023-01-29,23596
Mexico,MEX,2023-01-30,23377
Mexico,MEX,2023-01-31,23238
Mexico,MEX,2023-02-01,22580
Mexico,MEX,2023-02-02,21919
Mexico,MEX,2023-02-03,21343
Mexico,MEX,2023-02-04,20812
Mexico,MEX,2023-02-05,20573
Mexico,MEX,2023-02-06,20420
Mexico,MEX,2023-02-07,20156
Mexico,MEX,2023-02-08,16663
Mexico,MEX,2023-02-09,17643
Mexico,MEX,2023-02-10,18126
Mexico,MEX,2023-02-11,18348
Mexico,MEX,2023-02-12,18694
Mexico,MEX,2023-02-13,18781
Mexico,MEX,2023-02-14,18946
Mexico,MEX,2023-02-15,22037
Mexico,MEX,2023-02-16,20722
Mexico,MEX,2023-02-17,20194
Mexico,MEX,2023-02-18,19984
Mexico,MEX,2023-02-19,19702
Mexico,MEX,2023-02-20,19612
Mexico,MEX,2023-02-21,19672
Mexico,MEX,2023-02-22,19693
Mexico,MEX,2023-02-23,20091
Mexico,MEX,2023-02-24,20272
Mexico,MEX,2023-02-25,20322
Mexico,MEX,2023-02-26,20305
Mexico,MEX,2023-02-27,20274
Mexico,MEX,2023-02-28,20201
Mexico,MEX,2023-03-01,20241
Mexico,MEX,2023-03-02,19989
Mexico,MEX,2023-03-03,19697
Mexico,MEX,2023-03-04,19437
Mexico,MEX,2023-03-05,19418
Mexico,MEX,2023-03-06,19339
Mexico,MEX,2023-03-07,19301
Mexico,MEX,2023-03-08,19481
Mexico,MEX,2023-03-09,19666
Mexico,MEX,2023-03-10,19862
Mexico,MEX,2023-03-11,20142
Mexico,MEX,2023-03-12,20313
Mexico,MEX,2023-03-13,20436
Mexico,MEX,2023-03-14,20443
Mexico,MEX,2023-03-15,20437
Mexico,MEX,2023-03-16,20327
Mexico,MEX,2023-03-17,20014
Mexico,MEX,2023-03-18,19576
Mexico,MEX,2023-03-19,19021
Mexico,MEX,2023-03-20,18808
Mexico,MEX,2023-03-21,18542
Mexico,MEX,2023-03-22,14891
Mexico,MEX,2023-03-23,15130
Mexico,MEX,2023-03-24,15223
Mexico,MEX,2023-03-25,15350
Mexico,MEX,2023-03-26,15357
Mexico,MEX,2023-03-27,15412
Mexico,MEX,2023-03-28,15538
Mexico,MEX,2023-03-29,18204
Mexico,MEX,2023-03-30,17246
Mexico,MEX,2023-03-31,16467
Mexico,MEX,2023-04-01,15692
Mexico,MEX,2023-04-02,15113
Mexico,MEX,2023-04-03,14198
Mexico,MEX,2023-04-04,13448
Mexico,MEX,2023-04-05,9872
Mexico,MEX,2023-04-06,6985
Mexico,MEX,2023-04-07,4371
Mexico,MEX,2023-04-08,2035
Mexico,MEX,2023-04-09,8608
Mexico,MEX,2023-04-10,8608
Mexico,MEX,2023-04-11,8608
Mexico,MEX,2023-04-12,8608
Mexico,MEX,2023-04-13,8608
Mexico,MEX,2023-04-14,8608
Mexico,MEX,2023-04-15,8608
Mexico,MEX,2023-04-16,9869
Mexico,MEX,2023-04-17,9869
Mexico,MEX,2023-04-18,9869
Mexico,MEX,2023-04-19,9869
Mexico,MEX,2023-04-20,9869
Mexico,MEX,2023-04-21,9869
Mexico,MEX,2023-04-22,9869
Mexico,MEX,2023-04-23,9401
Mexico,MEX,2023-04-24,9401
Mexico,MEX,2023-04-25,9401
Mexico,MEX,2023-04-26,9401
Mexico,MEX,2023-04-27,9401
Mexico,MEX,2023-04-28,9401
Mexico,MEX,2023-04-29,9401
Mexico,MEX,2023-04-30,9419
Mexico,MEX,2023-05-01,9419
Mexico,MEX,2023-05-02,9419
Mexico,MEX,2023-05-03,9419
Mexico,MEX,2023-05-04,9419
Mexico,MEX,2023-05-05,9419
Mexico,MEX,2023-05-06,9419
Mexico,MEX,2023-05-07,8109
Mexico,MEX,2023-05-08,8109
Mexico,MEX,2023-05-09,8109
Mexico,MEX,2023-05-10,8109
Mexico,MEX,2023-05-11,8109
Mexico,MEX,2023-05-12,8109
Mexico,MEX,2023-05-13,8109
Mexico,MEX,2023-05-14,7429
Mexico,MEX,2023-05-15,7429
Mexico,MEX,2023-05-16,7429
Mexico,MEX,2023-05-17,7429
Mexico,MEX,2023-05-18,7429
Mexico,MEX,2023-05-19,7429
Mexico,MEX,2023-05-20,7429
Mexico,MEX,2023-05-21,0
Mexico,MEX,2023-05-22,0
Mexico,MEX,2023-05-23,0
Mexico,MEX,2023-05-24,0
Mexico,MEX,2023-05-25,0
Mexico,MEX,2023-05-26,0
Mexico,MEX,2023-05-27,0
Mexico,MEX,2023-05-28,0
Mexico,MEX,2023-05-29,0
Mexico,MEX,2023-05-30,0
Mexico,MEX,2023-05-31,0
Mexico,MEX,2023-06-01,0
Mexico,MEX,2023-06-02,0
Mexico,MEX,2023-06-03,0
Mexico,MEX,2023-06-04,0
Mexico,MEX,2023-06-05,0
Mexico,MEX,2023-06-06,0
Mexico,MEX,2023-06-07,0
Mexico,MEX,2023-06-08,0
Mexico,MEX,2023-06-09,0
Mexico,MEX,2023-06-10,0
Mexico,MEX,2023-06-11,0
Mexico,MEX,2023-06-12,0
Mexico,MEX,2023-06-13,0
Mexico,MEX,2023-06-14,0
Mexico,MEX,2023-06-15,0
Mexico,MEX,2023-06-16,0
Mexico,MEX,2023-06-17,0
Mexico,MEX,2023-06-18,0
Mexico,MEX,2023-06-19,0
Mexico,MEX,2023-06-20,0
Mexico,MEX,2023-06-21,0
Mexico,MEX,2023-06-22,0
Mexico,MEX,2023-06-23,0
Mexico,MEX,2023-06-24,0
Mexico,MEX,2023-06-25,0
Mexico,MEX,2023-06-26,0
Mexico,MEX,2023-06-27,0
Mexico,MEX,2023-06-28,0
Mexico,MEX,2023-06-29,0
Mexico,MEX,2023-06-30,0
Mexico,MEX,2023-07-01,0
Mexico,MEX,2023-07-02,0
Mexico,MEX,2023-07-03,0
Mexico,MEX,2023-07-04,0
Mexico,MEX,2023-07-05,0
Mexico,MEX,2023-07-06,0
Mexico,MEX,2023-07-07,0
Mexico,MEX,2023-07-08,0
Mexico,MEX,2023-07-09,0
Mexico,MEX,2023-07-10,0
Mexico,MEX,2023-07-11,0
Mexico,MEX,2023-07-12,0
Mexico,MEX,2023-07-13,0
Mexico,MEX,2023-07-14,0
Mexico,MEX,2023-07-15,0
Mexico,MEX,2023-07-16,0
Mexico,MEX,2023-07-17,0
Mexico,MEX,2023-07-18,0
Mexico,MEX,2023-07-19,0
Mexico,MEX,2023-07-20,0
Mexico,MEX,2023-07-21,0
Mexico,MEX,2023-07-22,0
Mexico,MEX,2023-07-23,0
Mexico,MEX,2023-07-24,0
Mexico,MEX,2023-07-25,0
Mexico,MEX,2023-07-26,0
Mexico,MEX,2023-07-27,0
Mexico,MEX,2023-07-28,0
Mexico,MEX,2023-07-29,0
Mexico,MEX,2023-07-30,0
Mexico,MEX,2023-07-31,0
Mexico,MEX,2023-08-01,0
Mexico,MEX,2023-08-02,0
Mexico,MEX,2023-08-03,0
Mexico,MEX,2023-08-04,0
Mexico,MEX,2023-08-05,0
Mexico,MEX,2023-08-06,0
Mexico,MEX,2023-08-07,0
Mexico,MEX,2023-08-08,0
Mexico,MEX,2023-08-09,0
Mexico,MEX,2023-08-10,0
Mexico,MEX,2023-08-11,0
Mexico,MEX,2023-08-12,0
Mexico,MEX,2023-08-13,0
Mexico,MEX,2023-08-14,0
Mexico,MEX,2023-08-15,0
Mexico,MEX,2023-08-16,0
Mexico,MEX,2023-08-17,0
Mexico,MEX,2023-08-18,0
Mexico,MEX,2023-08-19,0
Mexico,MEX,2023-08-20,0
Mexico,MEX,2023-08-21,0
Mexico,MEX,2023-08-22,0
Mexico,MEX,2023-08-23,0
Mexico,MEX,2023-08-24,0
Mexico,MEX,2023-08-25,0
Mexico,MEX,2023-08-26,0
Mexico,MEX,2023-08-27,0
Mexico,MEX,2023-08-28,0
Mexico,MEX,2023-08-29,0
Mexico,MEX,2023-08-30,0
Mexico,MEX,2023-08-31,0
Mexico,MEX,2023-09-01,0
Mexico,MEX,2023-09-02,0
Mexico,MEX,2023-09-03,0
Mexico,MEX,2023-09-04,0
Mexico,MEX,2023-09-05,0
Mexico,MEX,2023-09-06,0
Mexico,MEX,2023-09-07,0
Mexico,MEX,2023-09-08,0
Mexico,MEX,2023-09-09,0
Mexico,MEX,2023-09-10,0
Mexico,MEX,2023-09-11,0
Mexico,MEX,2023-09-12,0
Mexico,MEX,2023-09-13,0
Mexico,MEX,2023-09-14,0
Mexico,MEX,2023-09-15,0
Mexico,MEX,2023-09-16,0
Mexico,MEX,2023-09-17,0
Mexico,MEX,2023-09-18,0
Mexico,MEX,2023-09-19,0
Mexico,MEX,2023-09-20,0
Mexico,MEX,2023-09-21,0
Mexico,MEX,2023-09-22,0
Mexico,MEX,2023-09-23,0
Mexico,MEX,2023-09-24,0
Mexico,MEX,2023-09-25,0
Mexico,MEX,2023-09-26,0
Mexico,MEX,2023-09-27,0
Mexico,MEX,2023-09-28,0
Mexico,MEX,2023-09-29,0
Mexico,MEX,2023-09-30,0
Mexico,MEX,2023-10-01,0
Mexico,MEX,2023-10-02,0
Mexico,MEX,2023-10-03,0
Mexico,MEX,2023-10-04,0
Mexico,MEX,2023-10-05,0
Mexico,MEX,2023-10-06,0
Mexico,MEX,2023-10-07,0
Mexico,MEX,2023-10-08,0
Mexico,MEX,2023-10-09,0
Mexico,MEX,2023-10-10,0
Mexico,MEX,2023-10-11,0
Mexico,MEX,2023-10-12,0
Mexico,MEX,2023-10-13,0
Mexico,MEX,2023-10-14,0
Mexico,MEX,2023-10-15,0
Mexico,MEX,2023-10-16,0
Mexico,MEX,2023-10-17,0
Mexico,MEX,2023-10-18,0
Mexico,MEX,2023-10-19,0
Mexico,MEX,2023-10-20,0
Mexico,MEX,2023-10-21,0
Mexico,MEX,2023-10-22,0
Mexico,MEX,2023-10-23,0
Mexico,MEX,2023-10-24,0
Mexico,MEX,2023-10-25,0
Mexico,MEX,2023-10-26,0
Mexico,MEX,2023-10-27,0
Mexico,MEX,2023-10-28,0
Mexico,MEX,2023-10-29,0
Mexico,MEX,2023-10-30,0
Mexico,MEX,2023-10-31,0
Mexico,MEX,2023-11-01,0
Mexico,MEX,2023-11-02,0
Mexico,MEX,2023-11-03,0
Mexico,MEX,2023-11-04,0
Mexico,MEX,2023-11-05,0
Mexico,MEX,2023-11-06,0
Mexico,MEX,2023-11-07,0
Mexico,MEX,2023-11-08,0
Mexico,MEX,2023-11-09,0
Mexico,MEX,2023-11-10,0
Mexico,MEX,2023-11-11,0
Mexico,MEX,2023-11-12,0
Mexico,MEX,2023-11-13,0
Mexico,MEX,2023-11-14,0
Mexico,MEX,2023-11-15,0
Mexico,MEX,2023-11-16,0
Mexico,MEX,2023-11-17,0
Mexico,MEX,2023-11-18,0
Mexico,MEX,2023-11-19,0
Mexico,MEX,2023-11-20,0
Mexico,MEX,2023-11-21,0
Mexico,MEX,2023-11-22,0
Mexico,MEX,2023-11-23,0
Mexico,MEX,2023-11-24,0
Mexico,MEX,2023-11-25,0
Mexico,MEX,2023-11-26,0
Mexico,MEX,2023-11-27,0
Mexico,MEX,2023-11-28,0
Mexico,MEX,2023-11-29,0
Mexico,MEX,2023-11-30,0
Mexico,MEX,2023-12-01,0
Mexico,MEX,2023-12-02,0
Mexico,MEX,2023-12-03,0
Mexico,MEX,2023-12-04,0
Mexico,MEX,2023-12-05,0
Mexico,MEX,2023-12-06,0
Mexico,MEX,2023-12-07,0
Mexico,MEX,2023-12-08,0
Mexico,MEX,2023-12-09,0
Mexico,MEX,2023-12-10,0
Mexico,MEX,2023-12-11,0
Mexico,MEX,2023-12-12,0
Mexico,MEX,2023-12-13,0
Mexico,MEX,2023-12-14,0
Mexico,MEX,2023-12-15,0
Mexico,MEX,2023-12-16,0
Mexico,MEX,2023-12-17,0
Mexico,MEX,2023-12-18,0
Mexico,MEX,2023-12-19,0
Mexico,MEX,2023-12-20,0
Mexico,MEX,2023-12-21,0
Mexico,MEX,2023-12-22,0
Mexico,MEX,2023-12-23,0
Mexico,MEX,2023-12-24,0
Mexico,MEX,2023-12-25,0
Mexico,MEX,2023-12-26,0
Mexico,MEX,2023-12-27,0
Mexico,MEX,2023-12-28,0
Mexico,MEX,2023-12-29,0
Mexico,MEX,2023-12-30,0
Mexico,MEX,2023-12-31,0
